codigo_reserva,nif_cliente,balcao,hora
5858,307204629,FCO,2024-12-20 15:00:00
5859,761508599,FCO,2024-12-05 15:00:00
5860,962776185,FCO,2025-01-10 15:00:00
5861,565554056,FCO,2025-01-09 15:00:00
5862,993782448,FCO,2025-01-01 15:00:00
5863,434901682,FCO,2024-12-31 15:00:00
5864,645202135,FCO,2025-01-25 15:00:00
5865,533582715,FCO,2025-01-15 15:00:00
5866,941797330,FCO,2024-12-18 15:00:00
5867,917501651,FCO,2025-01-15 15:00:00
5868,780493765,FCO,2025-02-05 15:00:00
5869,862034902,FCO,2025-02-06 15:00:00
5870,723376319,FCO,2025-01-02 15:00:00
5871,754796638,FCO,2025-01-22 15:00:00
5872,196185696,FCO,2024-11-22 15:00:00
5873,385997827,FCO,2024-12-13 15:00:00
5874,328147100,FCO,2024-11-18 15:00:00
5875,777203688,FCO,2024-12-27 15:00:00
5876,746447498,FCO,2024-11-16 15:00:00
5877,281982233,FCO,2025-02-01 15:00:00
5878,892273007,FCO,2025-01-13 15:00:00
5879,244300308,FCO,2025-01-24 15:00:00
5880,119886493,FCO,2025-01-12 15:00:00
5881,974372947,FCO,2024-12-19 13:00:00
5882,837898620,FCO,2025-02-05 13:00:00
5883,828110463,FCO,2024-12-24 13:00:00
5884,644774224,FCO,2024-12-28 13:00:00
5885,506660027,FCO,2024-12-03 13:00:00
5886,146001704,FCO,2025-01-06 13:00:00
5887,303082494,FCO,2024-11-23 13:00:00
5888,733416472,FCO,2025-02-07 13:00:00
5889,951371314,FCO,2024-12-05 13:00:00
5890,670252314,FCO,2024-11-25 13:00:00
5891,450643576,FCO,2024-12-01 13:00:00
5892,448383515,FCO,2024-12-09 13:00:00
5893,314636779,FCO,2024-11-23 13:00:00
5894,684470416,FCO,2025-02-03 13:00:00
5895,125455301,FCO,2025-01-12 13:00:00
5896,321352130,FCO,2025-01-29 13:00:00
5897,495375085,FCO,2024-11-30 13:00:00
5898,539712327,FCO,2024-11-28 13:00:00
5899,428421042,FCO,2024-12-04 13:00:00
5900,842927303,FCO,2025-02-01 13:00:00
5901,658884633,FCO,2024-12-12 13:00:00
5902,183367436,FCO,2025-01-15 13:00:00
5903,124075667,FCO,2024-11-25 13:00:00
5904,802045086,FCO,2025-01-24 13:00:00
5905,115309027,FCO,2024-12-30 13:00:00
5906,177198503,FCO,2024-11-30 13:00:00
5907,862804293,FCO,2024-12-21 13:00:00
5908,135950531,FCO,2025-02-08 13:00:00
5909,396513598,FCO,2024-12-05 13:00:00
5910,426868710,FCO,2024-11-16 13:00:00
5911,736681244,MAD,2024-12-25 11:00:00
5912,948315334,MAD,2024-12-23 11:00:00
5913,555455203,MAD,2025-01-07 11:00:00
5914,440840702,MAD,2025-01-22 11:00:00
5915,619598441,MAD,2025-01-14 11:00:00
5916,428012530,MAD,2025-01-21 11:00:00
5917,663170244,MAD,2024-12-09 11:00:00
5918,819404321,MAD,2025-01-18 11:00:00
5919,164124358,MAD,2024-11-16 11:00:00
5920,266339831,MAD,2024-11-21 11:00:00
5921,592800106,MAD,2025-01-17 11:00:00
5922,932077864,MAD,2025-01-26 11:00:00
5923,361961820,MAD,2025-01-06 11:00:00
5924,435402974,MAD,2024-11-20 11:00:00
5925,626822167,MAD,2024-12-04 11:00:00
5926,362234640,MAD,2025-01-26 11:00:00
5927,918235574,MAD,2024-12-22 11:00:00
5928,500373788,MAD,2025-01-10 11:00:00
5929,164921174,MAD,2025-01-22 11:00:00
5930,170160988,MAD,2025-01-11 11:00:00
5931,224090104,MAD,2025-01-25 11:00:00
5932,402463701,MAD,2024-12-16 11:00:00
5933,430100995,MAD,2025-01-16 11:00:00
5934,366646678,MAD,2024-12-11 11:00:00
5935,639204081,MAD,2024-11-14 11:00:00
5936,129835699,MAD,2024-12-23 11:00:00
5937,762677448,MAD,2025-01-22 11:00:00
5938,613702456,MAD,2024-12-10 11:00:00
5939,809307139,MAD,2025-01-23 11:00:00
5940,895093748,MAD,2024-12-31 11:00:00
5941,877260792,LHR,2024-12-12 10:00:00
5942,872217161,LHR,2025-02-01 10:00:00
5943,574556744,LHR,2024-11-18 10:00:00
5944,431512229,LHR,2024-11-20 10:00:00
5945,462270170,LHR,2025-01-13 10:00:00
5946,121161385,LHR,2025-01-30 10:00:00
5947,211540463,LHR,2025-01-06 10:00:00
5948,605470642,LHR,2025-01-17 10:00:00
5949,731092420,LHR,2025-01-17 10:00:00
5950,296965261,LHR,2024-11-27 10:00:00
5951,483731043,LHR,2024-12-22 10:00:00
5952,236556442,LHR,2025-01-06 10:00:00
5953,493018845,LHR,2024-12-27 10:00:00
5954,772676341,LHR,2025-01-19 10:00:00
5955,999982555,LHR,2025-01-26 10:00:00
5956,410008270,LHR,2024-11-19 10:00:00
5957,562857982,LHR,2024-12-29 10:00:00
5958,798021412,LHR,2024-12-19 10:00:00
5959,267180049,LHR,2025-01-05 10:00:00
5960,430502305,LHR,2025-01-20 10:00:00
5961,245219719,LHR,2025-01-20 10:00:00
5962,236563000,LHR,2025-02-02 10:00:00
5963,103788351,LHR,2024-12-17 10:00:00
5964,712930670,LHR,2024-12-19 10:00:00
5965,273873567,LHR,2024-12-22 10:00:00
5966,866727499,LHR,2025-02-01 10:00:00
5967,837197814,LHR,2025-01-26 10:00:00
5968,651417911,LHR,2024-12-11 10:00:00
5969,768843361,LHR,2024-12-18 10:00:00
5970,348971345,LHR,2024-12-14 10:00:00
5971,728298072,MAD,2024-11-25 18:00:00
5972,534435668,MAD,2024-12-30 18:00:00
5973,886031400,MAD,2025-01-09 18:00:00
5974,299861428,MAD,2024-11-14 18:00:00
5975,749830789,MAD,2025-01-30 18:00:00
5976,182609769,MAD,2024-12-08 18:00:00
5977,222464164,MAD,2025-01-16 18:00:00
5978,863885181,MAD,2025-01-18 18:00:00
5979,291712394,MAD,2024-11-26 18:00:00
5980,740867416,MAD,2025-01-02 18:00:00
5981,919007210,MAD,2025-01-21 18:00:00
5982,751683778,MAD,2025-01-21 18:00:00
5983,364959093,MAD,2024-12-01 18:00:00
5984,692661459,MAD,2024-12-14 18:00:00
5985,613685414,MAD,2024-12-21 18:00:00
5986,535095663,MAD,2024-12-23 18:00:00
5987,273727635,MAD,2025-01-19 18:00:00
5988,490885256,MAD,2024-12-04 18:00:00
5989,658841849,MAD,2025-01-09 18:00:00
5990,115097684,MAD,2024-12-07 18:00:00
5991,332237800,MAD,2025-01-09 18:00:00
5992,403476034,MAD,2025-02-02 18:00:00
5993,887137653,MAD,2025-01-15 18:00:00
5994,334227192,MAD,2024-12-20 18:00:00
5995,220672690,MAD,2024-12-25 18:00:00
5996,718800658,MAD,2025-01-16 18:00:00
5997,545224931,MAD,2024-12-04 18:00:00
5998,791972341,MAD,2024-12-04 18:00:00
5999,123762071,MAD,2024-12-09 18:00:00
6000,547835978,MAD,2024-12-28 18:00:00
6001,988994885,LHR,2024-12-12 08:00:00
6002,259924031,LHR,2024-11-19 08:00:00
6003,524252238,LHR,2025-01-01 08:00:00
6004,614217670,LHR,2025-02-01 08:00:00
6005,200396836,LHR,2024-12-06 08:00:00
6006,244533931,LHR,2024-11-17 08:00:00
6007,266476606,LHR,2025-01-16 08:00:00
6008,227431854,LHR,2024-11-27 08:00:00
6009,676962160,LHR,2025-01-07 08:00:00
6010,453922759,LHR,2024-12-25 08:00:00
6011,932450200,LHR,2024-12-19 08:00:00
6012,564534087,LHR,2024-11-27 08:00:00
6013,646090588,LHR,2024-12-28 08:00:00
6014,945859656,LHR,2025-02-01 08:00:00
6015,591909662,LHR,2024-12-18 08:00:00
6016,487262609,LHR,2024-12-26 08:00:00
6017,907706435,LHR,2024-11-27 08:00:00
6018,740965405,LHR,2024-12-23 08:00:00
6019,542873925,LHR,2024-11-27 08:00:00
6020,165972910,LHR,2025-01-17 08:00:00
6021,506130783,LHR,2025-01-05 08:00:00
6022,714288547,LHR,2024-11-28 08:00:00
6023,473082480,LHR,2024-11-14 08:00:00
6024,410651390,LHR,2025-01-10 08:00:00
6025,104864489,LHR,2025-01-06 08:00:00
6026,830003579,LHR,2025-01-08 08:00:00
6027,418641313,LHR,2024-11-24 08:00:00
6028,548922053,LHR,2025-01-21 08:00:00
6029,228463438,LHR,2024-12-08 08:00:00
6030,920285214,LHR,2025-01-06 08:00:00
6031,767645398,FRA,2024-12-14 11:00:00
6032,737889716,FRA,2024-12-17 11:00:00
6033,251193150,FRA,2025-02-03 11:00:00
6034,695509344,FRA,2024-12-16 11:00:00
6035,309784698,FRA,2025-02-01 11:00:00
6036,213509458,FRA,2024-11-19 11:00:00
6037,576515733,FRA,2024-12-01 11:00:00
6038,779471679,FRA,2024-12-14 11:00:00
6039,840366735,FRA,2024-11-30 11:00:00
6040,376860895,FRA,2024-12-09 11:00:00
6041,115326282,FRA,2025-01-26 11:00:00
6042,254425978,FRA,2024-11-20 11:00:00
6043,364959887,FRA,2025-01-25 11:00:00
6044,459568760,FRA,2024-12-30 11:00:00
6045,379706240,FRA,2024-12-21 11:00:00
6046,566493963,FRA,2025-01-26 11:00:00
6047,351225190,FRA,2024-12-02 11:00:00
6048,391900305,FRA,2025-02-03 11:00:00
6049,600425268,FRA,2025-01-24 11:00:00
6050,611924222,FRA,2024-12-28 11:00:00
6051,572454090,FRA,2024-12-18 11:00:00
6052,778879332,FRA,2025-02-02 11:00:00
6053,195576432,FRA,2025-01-07 11:00:00
6054,808754138,FRA,2025-02-02 11:00:00
6055,521247254,FRA,2025-01-15 11:00:00
6056,885165334,FRA,2025-02-02 11:00:00
6057,454430502,FRA,2024-11-19 11:00:00
6058,644485264,FRA,2024-12-05 11:00:00
6059,224431802,FRA,2025-01-14 11:00:00
6060,765358727,FRA,2024-12-17 11:00:00
6061,322454103,OPO,2025-01-03 10:00:00
6062,950385273,OPO,2025-02-03 10:00:00
6063,416311851,OPO,2025-01-29 10:00:00
6064,226174523,OPO,2024-12-17 10:00:00
6065,535496389,OPO,2024-11-17 10:00:00
6066,373458218,OPO,2024-11-17 10:00:00
6067,382336167,OPO,2024-11-27 10:00:00
6068,493140187,OPO,2024-11-20 10:00:00
6069,361011831,OPO,2025-01-03 10:00:00
6070,227516377,OPO,2024-12-09 10:00:00
6071,893803713,OPO,2024-11-21 10:00:00
6072,318925404,OPO,2025-01-04 10:00:00
6073,799444494,OPO,2025-01-11 10:00:00
6074,860931970,OPO,2024-11-21 10:00:00
6075,914014083,OPO,2024-12-13 10:00:00
6076,872784152,OPO,2025-01-21 10:00:00
6077,207237165,OPO,2024-11-21 10:00:00
6078,271371915,OPO,2025-01-29 10:00:00
6079,819985068,OPO,2025-02-07 10:00:00
6080,814200912,OPO,2025-01-16 10:00:00
6081,335945805,OPO,2025-02-01 10:00:00
6082,503951372,OPO,2024-12-12 10:00:00
6083,814901840,OPO,2024-12-05 10:00:00
6084,191220927,OPO,2024-11-17 10:00:00
6085,129284343,OPO,2024-12-02 10:00:00
6086,165225523,OPO,2025-01-21 10:00:00
6087,352906675,OPO,2024-12-02 10:00:00
6088,528548369,OPO,2024-11-28 10:00:00
6089,106731781,OPO,2024-11-15 10:00:00
6090,819544390,OPO,2024-12-26 10:00:00
6091,997309650,MAD,2024-12-03 14:00:00
6092,287135334,MAD,2025-01-25 14:00:00
6093,625169045,MAD,2025-01-04 14:00:00
6094,205928880,MAD,2025-01-14 14:00:00
6095,491294703,MAD,2024-11-28 14:00:00
6096,473254266,MAD,2024-11-30 14:00:00
6097,768472118,MAD,2024-12-24 14:00:00
6098,476300867,MAD,2024-12-21 14:00:00
6099,722827758,MAD,2025-01-19 14:00:00
6100,878863800,MAD,2024-12-30 14:00:00
6101,135302091,MAD,2024-11-27 14:00:00
6102,708618787,MAD,2025-01-02 14:00:00
6103,180622171,MAD,2025-01-02 14:00:00
6104,323381898,MAD,2024-12-15 14:00:00
6105,310421326,MAD,2024-12-14 14:00:00
6106,862324754,MAD,2025-01-18 14:00:00
6107,548202649,MAD,2025-01-03 14:00:00
6108,479990621,MAD,2024-12-02 14:00:00
6109,434721509,MAD,2024-12-08 14:00:00
6110,726589551,MAD,2024-12-26 14:00:00
6111,447095927,MAD,2024-11-15 14:00:00
6112,876222323,MAD,2025-02-09 14:00:00
6113,702086335,MAD,2024-12-19 14:00:00
6114,992970736,MAD,2025-02-03 14:00:00
6115,743253587,MAD,2024-11-27 14:00:00
6116,400702178,MAD,2024-12-28 14:00:00
6117,501639755,MAD,2024-11-27 14:00:00
6118,436097631,MAD,2024-11-23 14:00:00
6119,455813676,MAD,2024-12-19 14:00:00
6120,102982798,MAD,2025-01-01 14:00:00
6121,868890953,ORY,2025-01-02 09:00:00
6122,825749556,ORY,2024-12-06 09:00:00
6123,973643641,ORY,2025-01-29 09:00:00
6124,300754392,ORY,2024-12-02 09:00:00
6125,537083679,ORY,2024-12-30 09:00:00
6126,138698058,ORY,2024-12-12 09:00:00
6127,286904469,ORY,2024-12-30 09:00:00
6128,858160463,ORY,2024-12-24 09:00:00
6129,459268154,ORY,2025-01-25 09:00:00
6130,716076247,ORY,2025-01-14 09:00:00
6131,996481944,ORY,2024-12-14 09:00:00
6132,102391519,ORY,2024-12-15 09:00:00
6133,721976653,ORY,2024-12-23 09:00:00
6134,131815114,ORY,2024-11-14 09:00:00
6135,819860269,ORY,2024-12-17 09:00:00
6136,221059325,ORY,2025-01-13 09:00:00
6137,976467570,ORY,2025-01-28 09:00:00
6138,681941402,ORY,2025-01-07 09:00:00
6139,697647961,ORY,2025-01-14 09:00:00
6140,745261661,ORY,2024-12-31 09:00:00
6141,942702791,ORY,2024-12-25 09:00:00
6142,491368837,ORY,2024-12-03 09:00:00
6143,620096977,ORY,2024-12-12 09:00:00
6144,844290501,ORY,2024-12-19 09:00:00
6145,241089498,ORY,2025-01-23 09:00:00
6146,804680877,ORY,2025-01-26 09:00:00
6147,517323989,ORY,2024-11-29 09:00:00
6148,370397641,ORY,2024-11-25 09:00:00
6149,122381219,ORY,2024-12-04 09:00:00
6150,634005101,ORY,2024-12-17 09:00:00
6151,364064243,BCN,2024-12-28 16:00:00
6152,349797705,BCN,2024-12-20 16:00:00
6153,916106718,BCN,2025-01-21 16:00:00
6154,774493112,BCN,2024-12-30 16:00:00
6155,758417362,BCN,2024-11-14 16:00:00
6156,549313763,BCN,2024-12-02 16:00:00
6157,408972059,BCN,2024-12-21 16:00:00
6158,199228292,BCN,2024-12-23 16:00:00
6159,109332496,BCN,2024-11-21 16:00:00
6160,276231837,BCN,2025-02-05 16:00:00
6161,213569130,BCN,2025-01-25 16:00:00
6162,590765846,BCN,2024-11-18 16:00:00
6163,405456215,BCN,2024-11-21 16:00:00
6164,817064606,BCN,2025-01-14 16:00:00
6165,989198319,BCN,2024-11-29 16:00:00
6166,912130992,BCN,2024-11-13 16:00:00
6167,877119292,BCN,2024-12-30 16:00:00
6168,207815413,BCN,2025-01-28 16:00:00
6169,375185737,BCN,2024-11-25 16:00:00
6170,839474904,BCN,2024-11-28 16:00:00
6171,733400989,BCN,2025-01-25 16:00:00
6172,188712175,BCN,2024-12-05 16:00:00
6173,728627994,BCN,2024-11-27 16:00:00
6174,391602314,BCN,2024-11-17 16:00:00
6175,727011199,BCN,2025-01-06 16:00:00
6176,571563665,BCN,2025-01-23 16:00:00
6177,600572782,BCN,2025-01-23 16:00:00
6178,919854395,BCN,2025-02-03 16:00:00
6179,369193843,BCN,2025-01-02 16:00:00
6180,828950241,BCN,2025-01-28 16:00:00
6181,864812317,ORY,2025-01-29 13:00:00
6182,577612835,ORY,2025-01-25 13:00:00
6183,390327620,ORY,2025-02-04 13:00:00
6184,706778591,ORY,2024-11-16 13:00:00
6185,298904140,ORY,2025-01-04 13:00:00
6186,932338560,ORY,2025-01-16 13:00:00
6187,929095345,ORY,2025-02-06 13:00:00
6188,758105742,ORY,2024-11-20 13:00:00
6189,895068488,ORY,2024-12-14 13:00:00
6190,503920218,ORY,2025-01-17 13:00:00
6191,415025311,ORY,2024-11-20 13:00:00
6192,806156451,ORY,2024-12-06 13:00:00
6193,813976555,ORY,2024-12-09 13:00:00
6194,283295265,ORY,2025-01-02 13:00:00
6195,639798532,ORY,2025-01-11 13:00:00
6196,891067988,ORY,2025-02-07 13:00:00
6197,227594225,ORY,2025-01-24 13:00:00
6198,279332369,ORY,2024-12-26 13:00:00
6199,970997288,ORY,2024-12-03 13:00:00
6200,563506705,ORY,2024-11-26 13:00:00
6201,153526153,ORY,2025-01-23 13:00:00
6202,219707861,ORY,2024-11-30 13:00:00
6203,997707717,ORY,2024-11-18 13:00:00
6204,921666166,ORY,2025-01-21 13:00:00
6205,412328901,ORY,2024-11-19 13:00:00
6206,289496098,ORY,2025-02-06 13:00:00
6207,712612675,ORY,2024-11-28 13:00:00
6208,182777827,ORY,2024-12-27 13:00:00
6209,680286176,ORY,2025-01-15 13:00:00
6210,931315987,ORY,2024-11-30 13:00:00
6211,907029031,LGW,2024-12-30 10:00:00
6212,911886801,LGW,2025-01-23 10:00:00
6213,912623634,LGW,2025-01-20 10:00:00
6214,486570340,LGW,2024-11-26 10:00:00
6215,379950698,LGW,2025-01-23 10:00:00
6216,748849716,LGW,2024-12-15 10:00:00
6217,503126955,LGW,2025-01-07 10:00:00
6218,189235001,LGW,2024-11-23 10:00:00
6219,803299628,LGW,2024-12-22 10:00:00
6220,794506096,LGW,2025-01-17 10:00:00
6221,906092318,LGW,2024-12-07 10:00:00
6222,338493798,LGW,2025-02-02 10:00:00
6223,149808078,LGW,2025-01-26 10:00:00
6224,468532697,LGW,2025-01-11 10:00:00
6225,707901875,LGW,2024-11-25 10:00:00
6226,198703163,LGW,2025-01-29 10:00:00
6227,786316203,LGW,2024-11-15 10:00:00
6228,971635859,LGW,2025-01-18 10:00:00
6229,200274836,LGW,2024-12-28 10:00:00
6230,895996374,LGW,2025-01-08 10:00:00
6231,786469559,LGW,2024-12-13 10:00:00
6232,947127115,LGW,2025-02-03 10:00:00
6233,546561251,LGW,2024-12-02 10:00:00
6234,963929193,LGW,2024-12-07 10:00:00
6235,666186334,LGW,2024-12-25 10:00:00
6236,639722013,LGW,2024-11-20 10:00:00
6237,340952663,LGW,2024-12-18 10:00:00
6238,382298235,LGW,2024-11-21 10:00:00
6239,500566867,LGW,2024-11-24 10:00:00
6240,706829996,LGW,2024-12-11 10:00:00
6241,568548895,ORY,2024-11-24 17:00:00
6242,612018777,ORY,2025-02-02 17:00:00
6243,217986390,ORY,2025-01-05 17:00:00
6244,185208577,ORY,2025-01-31 17:00:00
6245,934252974,ORY,2024-12-18 17:00:00
6246,292707777,ORY,2024-12-01 17:00:00
6247,263003429,ORY,2024-12-26 17:00:00
6248,509239694,ORY,2025-01-09 17:00:00
6249,733586710,ORY,2024-12-30 17:00:00
6250,514620911,ORY,2025-01-26 17:00:00
6251,256609384,ORY,2025-01-28 17:00:00
6252,620423333,ORY,2025-02-08 17:00:00
6253,267432480,ORY,2024-12-31 17:00:00
6254,423649993,ORY,2024-11-26 17:00:00
6255,450941193,ORY,2025-02-06 17:00:00
6256,858179074,ORY,2025-01-06 17:00:00
6257,268235389,ORY,2025-01-31 17:00:00
6258,812294059,ORY,2025-01-23 17:00:00
6259,995318982,ORY,2025-01-08 17:00:00
6260,154117921,ORY,2024-12-30 17:00:00
6261,470752933,ORY,2024-11-23 17:00:00
6262,452922706,ORY,2025-02-10 17:00:00
6263,283211841,ORY,2025-01-04 17:00:00
6264,370402157,ORY,2024-11-19 17:00:00
6265,549822950,ORY,2025-01-14 17:00:00
6266,502437445,ORY,2025-01-19 17:00:00
6267,808094505,ORY,2024-12-13 17:00:00
6268,408682121,ORY,2024-12-08 17:00:00
6269,234161204,ORY,2024-11-15 17:00:00
6270,264962536,ORY,2025-02-10 17:00:00
6271,174231628,CDG,2024-12-27 16:00:00
6272,393482200,CDG,2025-01-21 16:00:00
6273,221498948,CDG,2024-12-27 16:00:00
6274,875694263,CDG,2024-12-21 16:00:00
6275,719393950,CDG,2025-02-02 16:00:00
6276,744398011,CDG,2024-12-15 16:00:00
6277,491153623,CDG,2025-02-08 16:00:00
6278,571556801,CDG,2024-11-25 16:00:00
6279,915738123,CDG,2025-01-24 16:00:00
6280,961655572,CDG,2024-12-25 16:00:00
6281,803877206,CDG,2024-11-25 16:00:00
6282,199296865,CDG,2025-02-03 16:00:00
6283,720889005,CDG,2025-01-08 16:00:00
6284,116246260,CDG,2025-02-06 16:00:00
6285,624116835,CDG,2025-01-13 16:00:00
6286,115181317,CDG,2024-11-16 16:00:00
6287,526253928,CDG,2024-11-30 16:00:00
6288,579392293,CDG,2024-11-20 16:00:00
6289,302611481,CDG,2024-12-02 16:00:00
6290,779574263,CDG,2024-12-05 16:00:00
6291,312247762,CDG,2025-01-20 16:00:00
6292,969572397,CDG,2024-12-16 16:00:00
6293,343016457,CDG,2024-11-14 16:00:00
6294,194186499,CDG,2025-01-02 16:00:00
6295,901659653,CDG,2025-02-03 16:00:00
6296,345546561,CDG,2024-11-26 16:00:00
6297,610820506,CDG,2025-01-31 16:00:00
6298,385760185,CDG,2025-01-18 16:00:00
6299,413359512,CDG,2025-01-24 16:00:00
6300,133004165,CDG,2024-12-24 16:00:00
6301,922331746,MAD,2025-02-01 11:00:00
6302,509654774,MAD,2024-11-22 11:00:00
6303,441140036,MAD,2025-01-03 11:00:00
6304,282695234,MAD,2024-12-24 11:00:00
6305,234413120,MAD,2025-01-30 11:00:00
6306,522174136,MAD,2024-11-15 11:00:00
6307,110503627,MAD,2025-01-11 11:00:00
6308,538969871,MAD,2025-01-11 11:00:00
6309,835235411,MAD,2024-12-26 11:00:00
6310,690412082,MAD,2025-01-01 11:00:00
6311,255278133,MAD,2024-11-27 11:00:00
6312,559068388,MAD,2024-12-28 11:00:00
6313,313964630,MAD,2024-11-15 11:00:00
6314,998206145,MAD,2024-12-17 11:00:00
6315,358182823,MAD,2024-11-24 11:00:00
6316,570066102,MAD,2025-02-01 11:00:00
6317,412435156,MAD,2024-12-08 11:00:00
6318,445006893,MAD,2025-01-08 11:00:00
6319,313486698,MAD,2025-02-08 11:00:00
6320,793349033,MAD,2025-01-05 11:00:00
6321,974964319,MAD,2024-11-17 11:00:00
6322,583966436,MAD,2024-12-11 11:00:00
6323,412468580,MAD,2025-01-27 11:00:00
6324,415145127,MAD,2024-12-20 11:00:00
6325,903452511,MAD,2024-12-29 11:00:00
6326,638402378,MAD,2025-01-16 11:00:00
6327,362514351,MAD,2025-01-17 11:00:00
6328,493942431,MAD,2025-01-14 11:00:00
6329,360087495,MAD,2024-12-18 11:00:00
6330,457038731,MAD,2024-12-15 11:00:00
6331,467957097,OPO,2024-11-25 10:00:00
6332,628124057,OPO,2024-12-19 10:00:00
6333,167226327,OPO,2025-01-31 10:00:00
6334,236944702,OPO,2025-01-01 10:00:00
6335,555114808,OPO,2024-11-23 10:00:00
6336,218380569,OPO,2024-12-24 10:00:00
6337,217802097,OPO,2024-12-15 10:00:00
6338,202691714,OPO,2024-12-31 10:00:00
6339,844349273,OPO,2025-01-18 10:00:00
6340,674456594,OPO,2025-01-31 10:00:00
6341,309618233,OPO,2025-01-06 10:00:00
6342,942041745,OPO,2024-12-31 10:00:00
6343,316558214,OPO,2025-01-06 10:00:00
6344,866230024,OPO,2024-12-13 10:00:00
6345,736466527,OPO,2024-12-20 10:00:00
6346,642252499,OPO,2024-12-17 10:00:00
6347,423757230,OPO,2024-11-21 10:00:00
6348,559447963,OPO,2024-11-14 10:00:00
6349,861132870,OPO,2025-01-10 10:00:00
6350,223373322,OPO,2024-12-08 10:00:00
6351,624444528,OPO,2025-01-15 10:00:00
6352,698852466,OPO,2024-11-19 10:00:00
6353,914051145,OPO,2025-01-26 10:00:00
6354,450019254,OPO,2024-12-08 10:00:00
6355,625712881,OPO,2024-12-13 10:00:00
6356,142934550,OPO,2024-12-29 10:00:00
6357,926273875,OPO,2025-02-03 10:00:00
6358,323335740,OPO,2025-01-03 10:00:00
6359,507211168,OPO,2024-12-26 10:00:00
6360,856584094,OPO,2024-11-19 10:00:00
6361,122414519,MAD,2025-01-13 09:00:00
6362,513676300,MAD,2024-12-31 09:00:00
6363,345148947,MAD,2025-02-05 09:00:00
6364,250120235,MAD,2025-01-09 09:00:00
6365,392681878,MAD,2025-01-21 09:00:00
6366,575646446,MAD,2024-12-21 09:00:00
6367,202207289,MAD,2025-01-14 09:00:00
6368,290891393,MAD,2024-12-01 09:00:00
6369,501109631,MAD,2024-12-13 09:00:00
6370,367048501,MAD,2024-11-23 09:00:00
6371,548374466,MAD,2024-11-15 09:00:00
6372,132508503,MAD,2024-12-04 09:00:00
6373,779263563,MAD,2024-11-16 09:00:00
6374,910854612,MAD,2024-11-28 09:00:00
6375,423221485,MAD,2025-01-02 09:00:00
6376,555437118,MAD,2024-12-04 09:00:00
6377,175011403,MAD,2025-01-24 09:00:00
6378,709668916,MAD,2024-12-16 09:00:00
6379,504532188,MAD,2025-01-23 09:00:00
6380,783628323,MAD,2025-01-17 09:00:00
6381,777554214,MAD,2025-01-01 09:00:00
6382,173277773,MAD,2025-01-07 09:00:00
6383,229378161,MAD,2024-12-29 09:00:00
6384,814190269,MAD,2024-12-08 09:00:00
6385,834391574,MAD,2025-01-04 09:00:00
6386,996511358,MAD,2024-11-21 09:00:00
6387,729260384,MAD,2024-12-27 09:00:00
6388,171282250,MAD,2025-01-20 09:00:00
6389,154248940,MAD,2025-02-07 09:00:00
6390,456236597,MAD,2024-11-30 09:00:00
6391,551019274,FRA,2025-01-06 11:00:00
6392,465594405,FRA,2024-12-01 11:00:00
6393,740811883,FRA,2025-01-31 11:00:00
6394,680373903,FRA,2024-12-20 11:00:00
6395,886605890,FRA,2025-01-04 11:00:00
6396,648899599,FRA,2024-12-11 11:00:00
6397,746628295,FRA,2025-01-18 11:00:00
6398,108277313,FRA,2025-01-16 11:00:00
6399,251633666,FRA,2025-01-21 11:00:00
6400,532352606,FRA,2024-12-09 11:00:00
6401,795969744,FRA,2024-11-16 11:00:00
6402,494115973,FRA,2024-12-26 11:00:00
6403,892302279,FRA,2024-12-11 11:00:00
6404,944100936,FRA,2025-01-06 11:00:00
6405,857174257,FRA,2024-11-15 11:00:00
6406,448211706,FRA,2025-01-15 11:00:00
6407,253879835,FRA,2025-01-09 11:00:00
6408,549414774,FRA,2025-01-06 11:00:00
6409,642529392,FRA,2025-01-28 11:00:00
6410,261164282,FRA,2025-01-20 11:00:00
6411,594452606,FRA,2024-12-26 11:00:00
6412,181631298,FRA,2025-01-25 11:00:00
6413,522232838,FRA,2025-01-03 11:00:00
6414,843259526,FRA,2024-12-26 11:00:00
6415,103246342,FRA,2024-11-30 11:00:00
6416,438443538,FRA,2024-12-26 11:00:00
6417,794568762,FRA,2024-11-21 11:00:00
6418,205274753,FRA,2025-01-06 11:00:00
6419,261804242,FRA,2024-11-19 11:00:00
6420,552997964,FRA,2025-01-20 11:00:00
6421,502338948,CDG,2025-01-08 18:00:00
6422,408267323,CDG,2025-01-01 18:00:00
6423,509850660,CDG,2025-01-05 18:00:00
6424,520639769,CDG,2025-01-30 18:00:00
6425,623258014,CDG,2024-12-10 18:00:00
6426,716190493,CDG,2024-11-26 18:00:00
6427,590189548,CDG,2025-01-24 18:00:00
6428,251811685,CDG,2024-11-14 18:00:00
6429,506800483,CDG,2024-11-17 18:00:00
